"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";Peso;Alto;Ancho;Profundidad;Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca
acrilico-profesional-eureka-250-ml;;;Color;"Village Gr";;;;;220.00;;0.39;9.30;6.50;6.50;4;315942;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Sombra Tostado";;;;;220.00;;0.39;9.30;6.50;6.50;2;315943;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Caramelo;;;;;220.00;;0.39;9.30;6.50;6.50;8;315944;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Damasco;;;;;220.00;;0.39;9.30;6.50;6.50;2;315945;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Azul Laguna";;;;;220.00;;0.39;9.30;6.50;6.50;10;316027;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Rojo Indio";;;;;220.00;;0.39;9.30;6.50;6.50;2;316049;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Mora;;;;;220.00;;0.39;9.30;6.50;6.50;5;316050;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Lavanda;;;;;220.00;;0.39;9.30;6.50;6.50;6;316051;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Azul Francia";;;;;220.00;;0.39;9.30;6.50;6.50;5;316052;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Celeste Country";;;;;220.00;;0.39;9.30;6.50;6.50;0;316053;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Azul Country";;;;;220.00;;0.39;9.30;6.50;6.50;6;316054;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Azul Uniforme";;;;;220.00;;0.39;9.30;6.50;6.50;2;316055;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Ambar;;;;;220.00;;0.39;9.30;6.50;6.50;8;316056;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Siena Tostado";;;;;220.00;;0.39;9.30;6.50;6.50;8;316057;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Amarillo Ocre";;;;;220.00;;0.39;9.30;6.50;6.50;3;316058;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Siena Natural";;;;;220.00;;0.39;9.30;6.50;6.50;5;316059;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Terracota;;;;;220.00;;0.39;9.30;6.50;6.50;6;316060;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Emberglow;;;;;220.00;;0.39;9.30;6.50;6.50;7;316061;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Territor;;;;;220.00;;0.39;9.30;6.50;6.50;5;316062;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Rosa Country";;;;;220.00;;0.39;9.30;6.50;6.50;1;316063;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Rosa Victoriano";;;;;220.00;;0.39;9.30;6.50;6.50;3;316064;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Azul Ultramar";;;;;220.00;;0.39;9.30;6.50;6.50;0;316217;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Georgia C";;;;;220.00;;0.39;9.30;6.50;6.50;8;316478;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Naranja;;;;;220.00;;0.39;9.30;6.50;6.50;3;316479;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Carmin;;;;;220.00;;0.39;9.30;6.50;6.50;1;316480;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Rojo Oxido";;;;;220.00;;0.39;9.30;6.50;6.50;7;316481;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Amarillo Napoles";;;;;220.00;;0.39;9.30;6.50;6.50;5;316483;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Rojo;;;;;220.00;;0.39;9.30;6.50;6.50;5;316484;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Bermellon;;;;;220.00;;0.39;9.30;6.50;6.50;0;316485;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Sombra Natural";;;;;220.00;;0.39;9.30;6.50;6.50;8;316486;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Forest Gr";;;;;220.00;;0.39;9.30;6.50;6.50;5;316487;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Avocado;;;;;220.00;;0.39;9.30;6.50;6.50;20;316488;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Gris Delf";;;;;220.00;;0.39;9.30;6.50;6.50;7;316489;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Azul Navy";;;;;220.00;;0.39;9.30;6.50;6.50;6;316490;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Violeta;;;;;220.00;;0.39;9.30;6.50;6.50;9;316491;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Pensamiento;;;;;220.00;;0.39;9.30;6.50;6.50;5;316492;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Orquidea;;;;;220.00;;0.39;9.30;6.50;6.50;8;316493;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Marfil;;;;;220.00;;0.39;9.30;6.50;6.50;1;316494;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Verde Oliva";;;;;220.00;;0.39;9.30;6.50;6.50;6;316495;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Rosa Claro";;;;;220.00;;0.39;9.30;6.50;6.50;4;316496;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Verde Jade";;;;;220.00;;0.39;9.30;6.50;6.50;5;316497;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Mystic Gr";;;;;220.00;;0.39;9.30;6.50;6.50;7;316498;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Gris Neutro";;;;;220.00;;0.39;9.30;6.50;6.50;6;316499;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Verde Oxido";;;;;220.00;;0.39;9.30;6.50;6.50;2;316500;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Piel;;;;;220.00;;0.39;9.30;6.50;6.50;7;316501;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Maiz;;;;;220.00;;0.39;9.30;6.50;6.50;1;316502;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Verde Ftalo";;;;;220.00;;0.39;9.30;6.50;6.50;7;316503;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Masilla;;;;;220.00;;0.39;9.30;6.50;6.50;3;316504;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Piedra;;;;;220.00;;0.39;9.30;6.50;6.50;0;316505;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Cemento;;;;;220.00;;0.39;9.30;6.50;6.50;4;316506;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Verde de";;;;;220.00;;0.39;9.30;6.50;6.50;10;316507;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Gris de P";;;;;220.00;;0.39;9.30;6.50;6.50;3;316508;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Amarillo;;;;;220.00;;0.39;9.30;6.50;6.50;5;316509;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Verde Lima";;;;;220.00;;0.39;9.30;6.50;6.50;4;316510;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Sombra Pi";;;;;220.00;;0.39;9.30;6.50;6.50;1;316511;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Blanco Perlado";;;;;488.00;;0.39;9.30;6.50;6.50;1;318088;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Cobre;;;;;488.00;;0.39;9.30;6.50;6.50;1;318089;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Oro Rico";;;;;488.00;;0.39;9.30;6.50;6.50;3;318090;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Oro Antiguo";;;;;488.00;;0.39;9.30;6.50;6.50;2;318091;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Bronce;;;;;488.00;;0.39;9.30;6.50;6.50;2;318092;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Tornasol;;;;;488.00;;0.39;9.30;6.50;6.50;3;318093;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;Peltre;;;;;488.00;;0.39;9.30;6.50;6.50;1;318094;;;;;;;;
acrilico-profesional-eureka-250-ml;;;Color;"Oro Negro";;;;;488.00;;0.39;9.30;6.50;6.50;8;318095;;;;;;;;
cartas-educativas;"Cartas  Educativas";"Dia del Niño";Tipo;"formas colores y numeros";;;;;204.80;;0.14;13.50;8.50;2.00;5;390633;;SI;NO;;;;;"school fun"
cartas-educativas;;;Tipo;multiplicación;;;;;204.80;;0.14;13.50;8.50;2.00;5;390636;;;;;;;;
cartas-educativas;;;Tipo;suma;;;;;204.80;;0.14;13.50;8.50;2.00;5;390637;;;;;;;;
cartas-educativas;;;Tipo;resta;;;;;204.80;;0.14;13.50;8.50;2.00;5;390638;;;;;;;;
cartas-educativas;;;Tipo;"numeros 1 al 100";;;;;204.80;;0.14;13.50;8.50;2.00;5;390639;;;;;;;;
cartas-educativas;;;Tipo;alfabeto;;;;;204.80;;0.14;13.50;8.50;2.00;5;390700;;;;;;;;
cartas-educativas;;;Tipo;perros;;;;;204.80;;0.14;13.50;8.50;2.00;5;390936;;;;;;;;
cartas-educativas;;;Tipo;"dinosaurios a-z";;;;;204.80;;0.14;13.50;8.50;2.00;5;390937;;;;;;;;
cartas-educativas;;;Tipo;emociones;;;;;204.80;;0.14;13.50;8.50;2.00;5;390710;;;;;;;;
cartas-educativas;;;Tipo;"oficios y profesiones";;;;;204.80;;0.14;13.50;8.50;2.00;5;390708;;;;;;;;
cartas-educativas;;;Tipo;"cuerpo humano";;;;;204.80;;0.14;13.50;8.50;2.00;5;390640;;;;;;;;
cartas-educativas;;;Tipo;"animales y crias";;;;;204.80;;0.14;13.50;8.50;2.00;5;390702;;;;;;;;
cartas-educativas;;;Tipo;opuestos;;;;;204.80;;0.14;13.50;8.50;2.00;5;390866;;;;;;;;
barniz-para-oleos-copal-alba-por-100ml;"Barniz para Oleos Copal Alba por 100ml";"Artística > Barniz";;;;;;;130.70;;0.11;11.50;4.50;4.50;10;311192;;SI;NO;;;;;Alba
barniz-diluyente-mate-eureka-por-500-cc;"Barniz Diluyente Mate Eureka por 500 cc";"Artística > Barniz";;;;;;;280.00;;0.53;16.50;7.50;7.50;10;314361;;SI;NO;;;;;Eureka
barniz-diluyente-mate-eureka-por-120-cc;"Barniz Diluyente Mate Eureka por 120 cc";"Artística > Barniz";;;;;;;105.00;;0.15;12.00;4.50;4.50;10;314345;;SI;NO;;;;;Eureka
barniz-satinado-monitor-por-120-cc;"Barniz Satinado Monitor por 120 cc";"Artística > Barniz";;;;;;;96.00;;0.15;12.00;4.50;4.50;20;310261;;SI;NO;;;;;Monitor
barniz-mate-monitor-por-120-cc;"Barniz Mate Monitor por 120 cc";"Artística > Barniz";;;;;;;96.00;;0.15;12.00;4.50;4.50;7;311738;;SI;NO;;;;;Monitor
barniz-brillante-monitor-por-120-cc;"Barniz Brillante Monitor por 120 cc";"Artística > Barniz";;;;;;;96.00;;0.15;12.00;4.50;4.50;20;310504;;SI;NO;;;;;Monitor
oleo-profesional-alba-pomo-60ml;"Oleo Profesional Alba pomo 60ml.";"Artística > Pintura > Óleos";Color;"Blanco Titanio";;;;;338.80;;0.11;3.00;4.50;15.00;7;311124;;SI;NO;;;;;Alba
oleo-profesional-alba-pomo-60ml;;;Color;"Azul Ultramar";;;;;300.10;;0.11;3.00;4.50;15.00;15;311125;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Azul Ftalo";;;;;300.10;;0.11;3.00;4.50;15.00;1;311126;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Verde Oxido de Cromo";;;;;441.70;;0.11;3.00;4.50;15.00;5;311127;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Verde Ftalo";;;;;300.10;;0.11;3.00;4.50;15.00;7;311128;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Ocre Amarillo";;;;;300.10;;0.11;3.00;4.50;15.00;6;311129;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Tierra Siena Natural";;;;;300.10;;0.11;3.00;4.50;15.00;9;311130;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Tierra Sombra Natural";;;;;300.10;;0.11;3.00;4.50;15.00;10;311132;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Tierra Sombra Tostada";;;;;300.10;;0.11;3.00;4.50;15.00;15;311133;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Rojo Indio";;;;;300.10;;0.11;3.00;4.50;15.00;8;311134;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Amarillo Medio";;;;;338.80;;0.11;3.00;4.50;15.00;10;311135;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Negro Marfil";;;;;300.10;;0.11;3.00;4.50;15.00;15;311136;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Naranja Permanente";;;;;338.80;;0.11;3.00;4.50;15.00;4;311137;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Rojo Claro";;;;;441.70;;0.11;3.00;4.50;15.00;15;311138;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Amarillo Cadmio";;;;;832.90;;0.11;3.00;4.50;15.00;6;311362;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Rojo Cadmio";;;;;914.80;;0.11;3.00;4.50;15.00;9;311363;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Rojo Carmin";;;;;441.70;;0.11;3.00;4.50;15.00;4;311364;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Amarillo de Napoles";;;;;300.10;;0.11;3.00;4.50;15.00;8;311365;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Azul Cobalto (Imit)";;;;;300.10;;0.11;3.00;4.50;15.00;8;311366;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Purpura Quinacridona";;;;;409.50;;0.11;3.00;4.50;15.00;10;311567;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Gris de Payne";;;;;338.80;;0.11;3.00;4.50;15.00;6;311568;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Bermellon de Cadmio (imit)";;;;;338.80;;0.11;3.00;4.50;15.00;4;311569;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Verde Vejiga";;;;;300.10;;0.11;3.00;4.50;15.00;5;311570;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Blanco de Zinc";;;;;338.80;;0.11;3.00;4.50;15.00;3;311577;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Azul de Prusia (Imit)";;;;;300.10;;0.11;3.00;4.50;15.00;12;311579;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Verde Cadmio (Imit)";;;;;300.10;;0.11;3.00;4.50;15.00;9;311581;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Amarillo Oro";;;;;338.80;;0.11;3.00;4.50;15.00;6;311582;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Amarillo Claro";;;;;338.80;;0.11;3.00;4.50;15.00;5;311583;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Naranja Cadmio";;;;;914.80;;0.11;3.00;4.50;15.00;8;312714;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Verde Cadmio";;;;;914.80;;0.11;3.00;4.50;15.00;9;312715;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Violeta Dioxazina";;;;;441.70;;0.11;3.00;4.50;15.00;7;312716;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Naranja Cadmio (Imit)";;;;;338.80;;0.11;3.00;4.50;15.00;5;312787;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Rojo Permanente";;;;;338.80;;0.11;3.00;4.50;15.00;9;312788;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Bordo Permanente";;;;;338.80;;0.11;3.00;4.50;15.00;8;312789;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;Oro;;;;;441.70;;0.11;3.00;4.50;15.00;3;312790;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Bermellon de Cadmio";;;;;914.80;;0.11;3.00;4.50;15.00;12;312794;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Laca Carminada de Alizarina";;;;;914.80;;0.11;3.00;4.50;15.00;4;312795;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Azul Ceruleo";;;;;914.80;;0.11;3.00;4.50;15.00;15;312796;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Azul Cobalto";;;;;914.80;;0.11;3.00;4.50;15.00;9;312797;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Violeta de Manganeso";;;;;914.80;;0.11;3.00;4.50;15.00;4;312798;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Verde Viridiano";;;;;914.80;;0.11;3.00;4.50;15.00;7;312799;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;Plata;;;;;441.70;;0.11;3.00;4.50;15.00;7;314202;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Titanato Amarillo";;;;;441.70;;0.11;3.00;4.50;15.00;4;314730;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Titanato Turquesa";;;;;441.70;;0.11;3.00;4.50;15.00;3;314731;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Titanato Verde";;;;;914.80;;0.11;3.00;4.50;15.00;9;314732;;;;;;;;
oleo-profesional-alba-pomo-60ml;;;Color;"Violeta Ultramar";;;;;338.80;;0.11;3.00;4.50;15.00;4;315077;;;;;;;;
oleo-profesional-alba-pomo-18ml;"Oleo Profesional Alba pomo 18ml.";"Artística > Pintura > Óleos";Color;"Blanco Titanio";;;;;183.90;;0.05;2.00;3.00;11.00;30;311095;;SI;NO;;;;;Alba
oleo-profesional-alba-pomo-18ml;;;Color;"Blanco de Zinc";;;;;183.90;;0.05;2.00;3.00;11.00;20;311096;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Azul Ultramar";;;;;169.40;;0.05;2.00;3.00;11.00;15;311097;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Azul Ftalo";;;;;169.40;;0.05;2.00;3.00;11.00;2;311098;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Verde de Cadmio";;;;;339.80;;0.05;2.00;3.00;11.00;20;311099;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Verde Ftalo";;;;;169.40;;0.05;2.00;3.00;11.00;15;311100;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Ocre Amarillo";;;;;169.40;;0.05;2.00;3.00;11.00;12;311101;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Tierra Siena Natural";;;;;169.40;;0.05;2.00;3.00;11.00;20;311102;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Rojo Indio";;;;;169.40;;0.05;2.00;3.00;11.00;5;311106;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Amarillo Claro";;;;;183.90;;0.05;2.00;3.00;11.00;15;311107;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Amarillo Medio";;;;;183.90;;0.05;2.00;3.00;11.00;20;311108;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Amarillo Oro";;;;;183.90;;0.05;2.00;3.00;11.00;15;311109;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Negro Marfil";;;;;169.40;;0.05;2.00;3.00;11.00;40;311110;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Naranja de Cadmio (Imit)";;;;;183.90;;0.05;2.00;3.00;11.00;15;311111;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Naranja Permanente";;;;;183.90;;0.05;2.00;3.00;11.00;9;311112;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Bermello de Cadmio (Imit)";;;;;183.90;;0.05;2.00;3.00;11.00;15;311113;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Bordo Permanente";;;;;183.90;;0.05;2.00;3.00;11.00;10;311114;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Verde Vejiga";;;;;169.40;;0.05;2.00;3.00;11.00;5;311115;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Amarillo Napoles";;;;;169.40;;0.05;2.00;3.00;11.00;20;311116;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Amarillo de Cadmio (Imit)";;;;;183.90;;0.05;2.00;3.00;11.00;10;311117;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Azul Cobalto (Imit)";;;;;169.40;;0.05;2.00;3.00;11.00;1;311120;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Azul de Prusia (Imit)";;;;;169.40;;0.05;2.00;3.00;11.00;9;311121;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;Oro;;;;;203.30;;0.05;2.00;3.00;11.00;1;311122;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Gris de Payne";;;;;183.90;;0.05;2.00;3.00;11.00;10;311123;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Rojo de Cadmio";;;;;350.90;;0.05;2.00;3.00;11.00;1;311284;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Laca Carminada de Alizarina";;;;;350.90;;0.05;2.00;3.00;11.00;20;311285;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Azul de Cobalto";;;;;350.90;;0.05;2.00;3.00;11.00;12;311286;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Violeta de Manganeso";;;;;350.90;;0.05;2.00;3.00;11.00;16;311287;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Verde Oxido de Cromo";;;;;203.30;;0.05;2.00;3.00;11.00;15;311288;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Verde Viridiano";;;;;339.80;;0.05;2.00;3.00;11.00;10;311289;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Rojo Claro";;;;;203.30;;0.05;2.00;3.00;11.00;20;311290;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Rojo Carmin";;;;;203.30;;0.05;2.00;3.00;11.00;10;311291;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Violeta Dioxazina";;;;;203.30;;0.05;2.00;3.00;11.00;10;311292;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Purpura Quinacridona";;;;;203.30;;0.05;2.00;3.00;11.00;10;311293;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Verde de Cadmio (Imit)";;;;;169.40;;0.05;2.00;3.00;11.00;9;311580;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Azul Ceruleo";;;;;350.90;;0.05;2.00;3.00;11.00;15;311742;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Amarido de Cadmio";;;;;350.90;;0.05;2.00;3.00;11.00;1;312254;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Rojo Permanente";;;;;183.90;;0.05;2.00;3.00;11.00;25;312791;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Naranja de Cadmio";;;;;350.90;;0.05;2.00;3.00;11.00;9;312792;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Bermellon de Cadmio";;;;;350.90;;0.05;2.00;3.00;11.00;12;312793;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Titanato Turquesa";;;;;215.40;;0.05;2.00;3.00;11.00;13;314197;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Titanato Verde";;;;;350.90;;0.05;2.00;3.00;11.00;14;314198;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;Plata;;;;;203.30;;0.05;2.00;3.00;11.00;12;314201;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Titanato Amarillo";;;;;203.30;;0.05;2.00;3.00;11.00;30;314729;;;;;;;;
oleo-profesional-alba-pomo-18ml;;;Color;"Violeta Ultramar";;;;;183.90;;0.05;2.00;3.00;11.00;3;315076;;;;;;;;
barniz-diluyente-semimate-eureka-por-120-cc;"Barniz Diluyente Semimate Eureka por 120 cc";"Artística > Barniz";;;;;;;105.00;;0.15;12.00;4.50;4.50;35;314344;;SI;NO;;;;;Eureka
barniz-diluyente-brillante-eureka-por-120-cc;"Barniz Diluyente Brillante Eureka por 120 cc";"Artística > Barniz";;;;;;;105.00;;0.15;12.00;4.50;4.50;40;315113;;SI;NO;;;;;Eureka
barniz-poliuretanico-eureka-por-120-cc;"Barniz Poliuretanico Eureka por 120 cc";"Artística > Barniz";;;;;;;165.00;;0.15;12.00;4.50;4.50;30;314343;;SI;NO;;;;;Eureka
barniz-diluyente-mate-eureka-por-250-cc;"Barniz Diluyente Mate Eureka por 250 cc";"Artística > Barniz";;;;;;;190.00;;0.30;14.50;6.00;6.00;25;314353;;SI;NO;;;;;Eureka
barniz-diluyente-semimate-eureka-por-250-cc;"Barniz Diluyente Semimate Eureka por 250 cc";"Artística > Barniz";;;;;;;190.00;;0.30;14.50;6.00;6.00;15;314352;;SI;NO;;;;;Eureka
barniz-diluyente-brillante-eureka-por-250-cc;"Barniz Diluyente Brillante Eureka por 250 cc";"Artística > Barniz";;;;;;;190.00;;0.30;14.50;6.00;6.00;20;314354;;SI;NO;;;;;Eureka
base-acrilica-eureka-por-250-cc;"Base Acrilica Eureka por 250 cc";"Artística > Pintura > Accesorios para Pintura";;;;;;;170.00;;0.40;9.50;7.00;7.00;40;314358;;SI;NO;;;;;Eureka
acrilico-profesional-eureka-60-ml;"Acrílico Profesional Eureka 60 ml";"Artística > Pintura > Acrílicos";Color;"Blanco Titanio";;;;;63.00;;0.08;10.00;3.50;3.50;35;314236;;SI;NO;;;;;Eureka
acrilico-profesional-eureka-60-ml;;;Color;"Amarillo Claro";;;;;63.00;;0.08;10.00;3.50;3.50;35;314237;;;;;;;;
acrilico-profesional-eureka-60-ml;;;Color;"Amarillo Oro";;;;;63.00;;0.08;10.00;3.50;3.50;10;314238;;;;;;;;
acrilico-profesional-eureka-60-ml;;;Color;"Ocre Amarillo";;;;;63.00;;0.08;10.00;3.50;3.50;25;314239;;;;;;;;
acrilico-profesional-eureka-60-ml;;;Color;"Amarillo de Napoles";;;;;63.00;;0.08;10.00;3.50;3.50;6;314240;;;;;;;;
acrilico-profesional-eureka-60-ml;;;Color;"Azul Ftalo";;;;;63.00;;0.08;10.00;3.50;3.50;45;314241;;;;;;;;
acrilico-profesional-eureka-60-ml;;;Color;Carmini;;;;;63.00;;0.08;10.00;3.50;3.50;25;314242;;;;;;;;
acrilico-profesional-eureka-60-ml;;;Color;Magenta;;;;;63.00;;0.08;10.00;3.50;3.50;25;314243;;;;;;;;
