"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo
lapices-de-colores-lyra-x106;"Lapices de Colores LYRA x106";"Artística > Dibujo > Lápices de Dibujo";;;;;;;270,111.40;257,248.95;2.34;4.00;32.00;48.00;1;11906;;SI;SI;;;;;;SI;;;;
lapices-koh-i-noor-gioconda-set-artistico-x-39-caja-de-madera;"Lápices Koh-I-Noor Gioconda Set Artistico X 39 Caja de madera";"Artística > Pintura > Óleos";;;;;;;67,719.04;64,494.32;1.00;4.00;21.00;34.00;1;13439;;SI;SI;;;;;;SI;;;;
lapiz-color-koh-i-noor-gioconda;"Lapiz color Koh-i-Noor GIOCONDA";"Artística > Pintura > Acuarelas, Artística > Dibujo > Tizas y Pasteles";;;;;;;37,914.27;36,108.83;0.63;3.00;20.00;34.00;0;13437;;NO;SI;;;;;;SI;;;;
acuarelas-koh-i-noor-caran-dache;"Acuarelas Koh-i-noor Caran D'ache";"Artística > Pintura > Acuarelas";;;;;;;146,420.89;139,448.47;0.66;4.00;13.00;24.00;0;317865;;SI;SI;;;;;;SI;;;;
microfibra-stabilo-point-88-por-unidad;"Microfibra Stabilo Point 88 por unidad";"Facultad > Marcadores > Microfibras, Oficina > Marcadores > Microfibras";Color;"verde hoja";;;;;876.88;762.50;0.01;1.00;1.00;16.00;22;10962;;SI;NO;;microfibra;;;stabilo;SI;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;Verde;;;;;876.88;762.50;0.01;1.00;1.00;16.00;27;10957;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;turquesa;;;;;876.88;762.50;0.01;1.00;1.00;16.00;18;11058;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;Rojo;;;;;876.88;762.50;0.01;1.00;1.00;16.00;18;10964;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"verde hielo";;;;;876.88;762.50;0.01;1.00;1.00;16.00;18;10948;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"gris oscuro";;;;;876.88;762.50;0.01;1.00;1.00;16.00;23;10959;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"lila claro";;;;;876.88;762.50;0.01;1.00;1.00;16.00;24;11059;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;Rosa;;;;;876.88;762.50;0.01;1.00;1.00;16.00;22;10952;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"azul oscuro";;;;;876.88;762.50;0.01;1.00;1.00;16.00;27;10954;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;carmin;;;;;876.88;762.50;0.01;1.00;1.00;16.00;19;10955;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;Celeste;;;;;876.88;762.50;0.01;1.00;1.00;16.00;89;10963;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"verde oliva";;;;;876.88;762.50;0.01;1.00;1.00;16.00;195;10958;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"ocre oscuro";;;;;876.88;762.50;0.01;1.00;1.00;16.00;93;10951;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;lila;;;;;876.88;762.50;0.01;1.00;1.00;16.00;89;10960;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"verde pino";;;;;876.88;762.50;0.01;1.00;1.00;16.00;97;10956;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;Marrón;;;;;876.88;762.50;0.01;1.00;1.00;16.00;96;10961;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"azul prusia";;;;;876.88;762.50;0.01;1.00;1.00;16.00;92;10947;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"azul ultramar";;;;;876.88;762.50;0.01;1.00;1.00;16.00;88;11266;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;Amarillo;;;;;876.88;762.50;0.01;1.00;1.00;16.00;96;10965;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"gris claro";;;;;876.88;762.50;0.01;1.00;1.00;16.00;91;10949;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"verde claro";;;;;876.88;762.50;0.01;1.00;1.00;16.00;98;11345;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"amarillo fluo";;;;;876.88;762.50;0.01;1.00;1.00;16.00;49;13653;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"verde fluo";;;;;876.88;762.50;0.01;1.00;1.00;16.00;26;13657;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"rojo fluo";;;;;876.88;762.50;0.01;1.00;1.00;16.00;0;14010;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"naranja fluo";;;;;876.88;762.50;0.01;1.00;1.00;16.00;27;13655;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"rosa fluo";;;;;876.88;762.50;0.01;1.00;1.00;16.00;0;13656;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"amarillo limon";;;;;876.88;762.50;0.01;1.00;1.00;16.00;76;14152;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;damasco;;;;;876.88;762.50;0.01;1.00;1.00;16.00;87;10946;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;Negro;;;;;876.88;762.50;0.01;1.00;1.00;16.00;0;10950;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;Naranja;;;;;876.88;762.50;0.01;1.00;1.00;16.00;99;10966;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;Violeta;;;;;876.88;762.50;0.01;1.00;1.00;16.00;94;10953;;;;;;;;;;;;;
microfibra-stabilo-point-88-por-unidad;;;Color;"ocre oscur";;;;;876.88;762.50;0.01;1.00;1.00;16.00;98;10951;;;;;;;;;;;;;
pasta-para-modelar-eureka;"Pasta para modelar EUREKA";;Capacidad;100cm3;;;;;1,400.29;;0.19;6.00;6.00;6.00;0;314355;;NO;NO;;;;;;SI;;;;
pasta-para-modelar-eureka;;;Capacidad;250cm3;;;;;3,038.36;;0.37;8.00;8.00;6.00;0;314356;;;;;;;;;;;;;
gesso-acrilico-monitor;"Gesso Acrilico MONITOR";;Capacidad;100cc;;;;;567.03;;0.15;2.50;2.50;6.00;9;310505;;SI;NO;;;;;;SI;;;;
gesso-acrilico-monitor;;;Capacidad;200cc;;;;;1,172.86;;0.32;4.00;4.00;8.00;10;310684;;;;;;;;;;;;;
adhesivo-y-barniz-eterna-decoupage-flexible;"Adhesivo y Barniz ETERNA 'Decoupage Flexible'";;Capacidad;60ml;;;;;891.29;;0.08;2.50;2.50;6.00;10;50344;;SI;NO;;;;;;SI;;;;
adhesivo-y-barniz-eterna-decoupage-flexible;;;Capacidad;100ml;;;;;1,059.72;;0.14;3.00;3.00;9.00;0;50159;;;;;;;;;;;;;
adhesivo-y-barniz-eterna-decoupage-flexible;;;Capacidad;200ml;;;;;1,696.87;;0.22;7.00;7.00;7.00;9;50160;;;;;;;;;;;;;
adhesivo-y-barniz-eterna-decoupage-flexible;;;Capacidad;700ml;;;;;7,062.96;;0.75;9.00;9.00;14.00;0;50172;;;;;;;;;;;;;
fondo-para-metales-monitor;"Fondo para Metales MONITOR";Artística;;;;;;;1,291.98;;0.31;6.00;6.00;8.00;9;317275;;SI;NO;;;;;;SI;;;;
portaminas-paper-mate-1-3-x2;"Portaminas Paper Mate 1.3 x2";"Escolar > Portaminas y Minas, Facultad, Oficina";;;;;;;994.18;;0.10;2.00;8.00;15.00;0;12812;;NO;NO;;;;;;SI;;;;
atril-stationary-olmo-50cm;"Atril Stationary Olmo 50cm";;;;;;;;12,242.94;;0.30;20.00;20.00;50.00;0;318243;;NO;NO;;;;;;SI;;;;
acuarelas-mungyo-x12-en-laminas;"Acuarelas MUNGYO x12 (En laminas)";;;;;;;;8,431.33;;0.11;2.50;12.00;17.00;0;318215;;NO;NO;;;;;;SI;;;;
barniz-dimensional-eq-arte;"Barniz Dimensional EQ Arte";;;;;;;;1,034.22;;0.06;1.00;3.00;12.00;0;311760;;NO;NO;;;;;;SI;;;;
goma-laca-clarificada-eureka;"Goma Laca Clarificada EUREKA";;;;;;;;2,430.69;;0.14;3.00;3.00;9.00;10;315112;;SI;NO;;;;;;SI;;;;
base-para-adherencia-incolora-eterna;"Base para Adherencia Incolora ETERNA";;Capacidad;125ml;;;;;1,794.02;;0.15;3.00;3.00;9.00;3;317944;;SI;NO;;;;;;SI;;;;
base-para-adherencia-incolora-eterna;;;Capacidad;250ml;;;;;3,112.07;;0.30;4.00;4.00;12.00;3;318183;;;;;;;;;;;;;
base-para-adherencia-incolora-eterna;;;Capacidad;500ml;;;;;445.30;;0.57;6.00;6.00;16.00;2;318106;;;;;;;;;;;;;
aceite-de-linaza-eureka;"Aceite de Linaza EUREKA";;;;;;;;1,965.81;;0.20;3.00;3.00;9.00;9;315495;;SI;NO;;;;;;SI;;;;
diluyente-ecoligico-monitor;"Diluyente Ecoligico MONITOR";;;;;;;;644.51;;0.11;4.00;4.00;10.50;0;310262;;NO;NO;;;;;;SI;;;;
fijador-de-carboncillos-alba;"Fijador de Carboncillos ALBA";;;;;;;;1,476.25;;0.11;2.50;2.50;8.00;0;311195;;NO;NO;;;;;;SI;;;;
craquelador-universal-alba;"Craquelador Universal ALBA";"Artística > Pintura > Accesorios para Pintura, Artística > Dibujo > Accesorios de Dibujo";;;;;;;1,550.37;;0.12;3.00;3.00;8.00;1;312880;;SI;NO;;;;;;SI;;;;
termolina-brillante-eterna;"Termolina Brillante ETERNA";;Capacidad;125ml;;;;;1,422.63;;0.20;3.00;3.00;9.00;10;311807;;SI;NO;;;;;;SI;;;;
termolina-brillante-eterna;;;Capacidad;250ml;;;;;1,971.11;;0.31;4.00;4.00;13.00;5;315537;;;;;;;;;;;;;
goma-laca-incolora-eterna;"Goma Laca Incolora ETERNA";;;;;;;;1,927.86;;0.14;3.00;3.00;9.00;12;310688;;SI;NO;;;;;;SI;;;;
barniz-abrillantador-alba;"Barniz Abrillantador ALBA";;;;;;;;2,015.49;;0.13;3.00;3.00;9.00;7;312882;;SI;NO;;;;;;SI;;;;
liquido-efecto-esmerilador-alba;"Liquido Efecto Esmerilador ALBA";;;;;;;;1,931.06;;0.13;3.00;3.00;9.00;8;310215;;SI;NO;;;;;;SI;;;;
sellador-universal-alba;"Sellador Universal ALBA";;;;;;;;1,395.34;;0.12;3.00;3.00;9.00;10;310052;;SI;NO;;;;;;SI;;;;
barniz-y-diluyente-satinado-eterna;"Barniz y Diluyente Satinado ETERNA";;Capacidad;125ml;;;;;1,216.10;;0.17;4.00;4.00;10.00;2;311882;;SI;NO;;;;;;SI;;;;
barniz-y-diluyente-satinado-eterna;;;Capacidad;250ml;;;;;2,159.66;;0.30;6.00;6.00;13.00;5;311883;;;;;;;;;;;;;
barniz-y-diluyente-brillante-eterna;"Barniz y Diluyente Brillante ETERNA";;Capacidad;125ml;;;;;1,216.10;;0.17;4.00;4.00;10.00;4;311930;;SI;NO;;;;;;SI;;;;
barniz-y-diluyente-brillante-eterna;;;Capacidad;250ml;;;;;2,159.66;;0.30;6.00;6.00;13.00;5;311931;;;;;;;;;;;;;
liquido-lavapinceles-eterna;"Liquido lavapinceles Eterna";Artística;Capacidad;125ml;;;;;1,265.21;;0.10;3.00;3.00;9.00;2;311928;;SI;NO;;;;;;SI;;;;
liquido-lavapinceles-eterna;;;Capacidad;250ml;;;;;1,584.84;;0.29;5.00;5.00;14.00;0;311929;;;;;;;;;;;;;
impermeabilizante-en-tela-monitor;"Impermeabilizante en Tela MONITOR";Artística;Capacidad;120cc;;;;;486.43;;0.20;3.00;3.00;10.00;0;316755;;NO;NO;;;;;;SI;;;;
impermeabilizante-en-tela-monitor;;;Capacidad;250cc;;;;;729.64;;0.30;5.00;5.00;10.00;0;316756;;;;;;;;;;;;;
impermeabilizante-en-tela-monitor;;;Capacidad;500cc;;;;;1,313.35;;0.49;6.00;6.00;13.00;0;316757;;;;;;;;;;;;;
glaseador-medium-alba;"Glaseador Medium ALBA";Artística;;;;;;;1,962.27;;0.10;3.00;3.00;9.00;1;312257;;SI;NO;;;;;;SI;;;;
fibra-sharpie-trazo-ultra-fino;"Fibra Sharpie trazo Ultra-Fino";"Escolar > Fibras\, Marcadores y Resaltadores";Color;Negro;;;;;680.00;;0.08;1.00;1.00;17.00;0;10351;;SI;NO;;;;;;SI;;;;
fibra-sharpie-trazo-ultra-fino;;;Color;Rojo;;;;;680.00;;0.08;1.00;1.00;17.00;14;10351;;;;;;;;;;;;;
fibra-sharpie-trazo-ultra-fino;;;Color;Azul;;;;;680.00;;0.08;1.00;1.00;17.00;15;10351;;;;;;;;;;;;;
fibra-sharpie-trazo-ultra-fino;;;Color;Verde;;;;;680.00;;0.08;1.00;1.00;17.00;19;10351;;;;;;;;;;;;;
fibra-sharpie-trazo-ultra-fino;;;Color;Marrón;;;;;680.00;;0.08;1.00;1.00;17.00;5;10351;;;;;;;;;;;;;
fibra-sharpie-trazo-ultra-fino;;;Color;Naranja;;;;;680.00;;0.08;1.00;1.00;17.00;18;10351;;;;;;;;;;;;;
fibra-sharpie-trazo-ultra-fino;;;Color;Violeta;;;;;680.00;;0.08;1.00;1.00;17.00;16;10351;;;;;;;;;;;;;
fibra-sharpie-trazo-ultra-fino;;;Color;Celeste;;;;;680.00;;0.08;1.00;1.00;17.00;18;10351;;;;;;;;;;;;;
fibra-sharpie-trazo-ultra-fino;;;Color;Rosa;;;;;680.00;;0.08;1.00;1.00;17.00;11;10351;;;;;;;;;;;;;
vidrio-liquido-eq-arte;"Vidrio Liquido EQ Arte";Artística;;;;;;;5,550.00;;0.30;5.00;12.00;15.00;6;310671;;SI;NO;;;;;;SI;;;;
craquelador-de-2-componentes-eq-arte;"Craquelador de 2 componentes EQ Arte";Artística;;;;;;;1,980.50;;0.20;3.00;7.00;12.00;0;310687;;NO;NO;;;;;;SI;;;;
autoadhesivo-universal-eureka;"Autoadhesivo Universal EUREKA";Artística;;;;;;;2,245.74;;0.30;4.00;4.00;15.00;1;50259;;SI;NO;;;;;;SI;;;;
barniz-y-diluyente-eq-arte-375cc;"Barniz y Diluyente EQ Arte 375cc";;Tipo;Mate;;;;;2,981.02;;0.40;6.60;6.60;13.00;5;311395;;SI;NO;;;;;;SI;;;;
barniz-y-diluyente-eq-arte-375cc;;;Tipo;Brillante;;;;;2,981.02;;0.40;6.60;6.60;13.00;2;310672;;;;;;;;;;;;;
barniz-y-diluyente-eq-arte-375cc;;;Tipo;Satinado;;;;;2,981.02;;0.40;6.60;6.60;13.00;2;311396;;;;;;;;;;;;;
barniz-y-diluyente-eq-arte-250cc;"Barniz y Diluyente EQ Arte 250cc";;Tipo;Brillante;;;;;2,232.02;;0.25;6.00;6.00;14.00;9;318207;;SI;NO;;;;;;SI;;;;
barniz-y-diluyente-eq-arte-250cc;;;Tipo;Satinado;;;;;2,232.02;;0.25;6.00;6.00;14.00;9;318206;;;;;;;;;;;;;
mod-podge-eq-arte;"Mod Podge EQ ARTE";;Capacidad;375cc;;;;;3,285.16;;0.40;8.00;8.00;12.00;;312491;;SI;NO;;;;;;SI;;;;
hierro-micaceo-eterna-200ml;"Hierro Micaceo Eterna 200ml.";"Artística > Texturas";;;;;;;6,013.99;;0.57;7.00;7.00;7.00;2;318218;;SI;NO;;;;;;SI;;;;
pasta-para-modelar-eterna-200ml;"Pasta para Modelar Eterna 200ml";"Artística > Texturas";;;;;;;2,231.00;;0.30;7.00;7.00;7.00;0;310512;;NO;NO;;;;;;SI;;;;
cuarzo-grueso-eterna-200ml;"Cuarzo GRUESO Eterna 200ml";"Artística > Pintura > Accesorios para Pintura, Artística > Dibujo > Accesorios de Dibujo";Color;incoloro;;;;;2,231.00;;0.39;6.50;6.50;7.00;0;318241;;NO;NO;;;;;;SI;;;;
cuarzo-grueso-eterna-200ml;;;Color;Blanco;;;;;2,231.00;;0.39;6.50;6.50;7.00;0;318242;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;"Cuarzo FINO ETERNA 200ml";"Artística > Dibujo > Tizas y Pasteles, Artística > Texturas";Color;"Sombra Tostado";;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318239;;SI;NO;;;;;;SI;;;;
cuarzo-fino-eterna-200ml;;;Color;Amarillo;;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318227;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;Azul;;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318232;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;anaranjado;;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318228;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;Blanco;;;;;2,231.00;;0.39;6.50;6.50;7.00;0;318226;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;magenta;;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318230;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;"rojo oxido";;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318231;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;Rojo;;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318229;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;"Sombra Natural";;;;;2,231.00;;0.39;6.50;6.50;7.00;1;318238;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;Incoloro;;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318225;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;Violeta;;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318233;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;"Siena Tostado";;;;;2,231.00;;0.39;6.50;6.50;7.00;1;318237;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;Negro;;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318240;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;"Siena Natural";;;;;2,231.00;;0.39;6.50;6.50;7.00;0;318236;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;Verde;;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318234;;;;;;;;;;;;;
cuarzo-fino-eterna-200ml;;;Color;ocre;;;;;2,231.00;;0.39;6.50;6.50;7.00;2;318235;;;;;;;;;;;;;
sellos-para-maestras-6-u;"Sellos para maestras 6 u";Escolar;;;;;;;360.00;300.00;0.05;1.00;5.00;15.00;0;410628;;NO;NO;;;;;;SI;;;;
ruleta-sharpie-x-30-dragon-eye;"Ruleta Sharpie x 30 Dragon Eye";"Escolar > Fibras\, Marcadores y Resaltadores, Facultad > Marcadores, Oficina > Marcadores";;;;;;;25,997.55;24,759.58;0.60;40.00;40.00;3.00;0;13769;;NO;NO;;;;;;SI;;;;
porta-clips-kores;"Porta Clips KORES";"Oficina > Portataco y Artículos Escritorio";;;;;;;2,713.81;;0.06;2.50;7.00;7.00;10;101172;;SI;NO;;;;;;SI;;;;
abrochadora-mit-240-heavy-duty;"Abrochadora MiT 240 Heavy Duty";"Oficina > Abrochadoras y Perforadoras";;;;;;;73,782.87;70,269.40;1.60;9.00;19.00;33.00;2;100447;;SI;SI;;;;;;SI;;;;
adhesivo-impermeabilizante-para-papel-eureka;"Adhesivo Impermeabilizante para Papel EUREKA";Artística;;;;;;;1,981.54;;0.21;4.00;4.00;16.00;3;50293;;SI;NO;;;;;;SI;;;;
lapices-de-colores-giotto-bb;"Lapices de Colores Giotto BB";"Escolar > Crayones";;;;;;;6,101.34;;0.12;2.00;16.00;18.00;0;14005;;NO;NO;;;;;;SI;;;;
acuarela-mungyo-mwp-f12c;"Acuarela MUNGYO MWP-F12C";"Artística > Pintura > Acuarelas";;;;;;;29,556.11;;0.30;2.50;8.00;22.00;0;318004;;NO;NO;;;;;;SI;;;;
laca-fijativa-protectora;"Laca Fijativa Protectora";"Artística > Barniz";;;;;;;7,728.00;;0.18;5.00;5.00;16.00;0;314375;;NO;NO;;;;;;SI;;;;
compas-plantec-1904;"Compas PLANTEC 1904";"Artística > Dibujo > Accesorios de Dibujo, Artística > Herramientas, Técnica";;;;;;;6,237.11;;0.10;2.00;5.00;20.00;4;71024;;SI;NO;;"compas, dibujo tecnico, tecnico";;;PLANTEC;SI;;;;
compas-plantec-9113;"Compas PLANTEC 9113";"Artística > Dibujo > Accesorios de Dibujo, Artística > Herramientas, Técnica";;;;;;;28,495.56;;0.22;2.00;8.00;20.00;0;70596;;SI;NO;;"compas, dibujo tecnico, tecnico";;;PLANTEC;SI;;;;
tinta-para-estilografo-plantec;"Tinta para Estilografo PLANTEC";"Oficina > Sellos y tinta";;;;;;;3,720.79;;0.03;2.00;3.00;10.00;9;200032;;SI;NO;;;;;;SI;;;;
porcelana-fria-nicron-x-250g;"Porcelana Fria NICRON x 250g";"Artística > Arcilla y Porcelana Fria";;;;;;;942.82;;0.25;2.00;15.00;17.00;3;310023;;SI;NO;;"porcelana, porcelana fria";;;Nicron;SI;;;;
cuchilla-de-precision-rotativa-dafa;"Cuchilla de Precision Rotativa DAFA";;;;;;;;10,068.95;;0.10;2.00;10.00;24.00;2;230058;;SI;NO;;;;;;SI;;;;
autoadhesivo-eureka;"Autoadhesivo EUREKA";;;;;;;;4,127.05;;0.52;9.00;9.00;8.00;1;50181;;SI;NO;;;;;;SI;;;;
base-imprimacion-eureka;"Base Imprimacion EUREKA";;;;;;;;2,589.21;;0.31;7.00;7.00;7.00;10;316944;;SI;NO;;;;;;SI;;;;
aguarras-vegetal-alba;"Aguarras Vegetal ALBA";Artística;;;;;;;6,579.36;;0.48;7.00;7.00;18.00;0;311194;;NO;NO;;;;;;SI;;;;
aceite-de-lino-alba;"Aceite de Lino ALBA";;;;;;;;6,675.90;;0.50;7.00;7.00;18.00;4;311198;;SI;NO;;;;;;SI;;;;
cuchilla-de-precision-erika-dafa;"Cuchilla de Precision Erika/Dafa";;;;;;;;9,250.39;;0.05;2.00;8.00;22.00;3;230109;;SI;NO;;;;;;SI;;;;
gesso-eureka;"Gesso EUREKA";;;;;;;;1,268.18;;0.17;4.00;4.00;12.00;5;314342;;SI;NO;;;;;;SI;;;;
lavapinceles-eureka;"Lavapinceles EUREKA";;;;;;;;2,087.22;;0.15;4.00;4.00;11.00;6;314330;;SI;NO;;;;;;SI;;;;
retardador-de-secado-eureka;"Retardador de secado EUREKA";;;;;;;;1,332.80;;0.14;4.00;4.00;12.00;4;314341;;SI;NO;;;;;;SI;;;;
flotter-eureka;"Flotter EUREKA";;;;;;;;2,649.57;;0.29;5.00;5.00;14.00;3;318096;;SI;NO;;;;;;SI;;;;
block-p-acuarelas-fabriano-23x35-200g;"Block P/Acuarelas Fabriano 23x35 200g.";"Artística > Dibujo > Blocks Artísticos";;;;;;;11,536.05;;0.49;1.00;25.00;35.00;0;120363;;NO;NO;;;;;Fabriano;SI;;;;
boligrafo-borrable-bic-gelocity-repuesto;"Boligrafo Borrable BIC Gelocity + Repuesto";"Escolar > Bolígrafos y Rollerballs, Facultad > Bolígrafos, Oficina > Bolígrafos";Color;Negro;;;;;3,214.68;;0.03;2.50;8.00;20.00;0;14584;;NO;NO;;;;;BIC;SI;;;;
boligrafo-borrable-bic-gelocity-repuesto;;;Color;Azul;;;;;3,214.68;;0.03;2.50;8.00;20.00;0;14585;;;;;;;;;;;;;
repuesto-pentagramado-n3-x-8hojas;"Repuesto Pentagramado N3 x 8hojas";"Escolar > Blocks de hojas y repuestos";;;;;;;651.28;;0.01;0.20;19.00;24.00;15;20030;;SI;NO;;;;;Triunfante;SI;;;;
boligrafo-bic-bu3-grip-fashion-x4;"BOLIGrafo BIC BU3 GRIP FASHION X4";"Escolar > Bolígrafos y Rollerballs, Facultad > Bolígrafos, Oficina > Bolígrafos";;;;;;;5,130.65;4,461.43;0.09;19.00;9.00;1.00;52;12533;;SI;NO;;;;;bic;SI;;;;
microfibra-bic-intensity-fashion-x-5;"Microfibra BIC Intensity Fashion x 5";"Facultad > Marcadores > Microfibras, Oficina > Marcadores > Microfibras";;;;;;;4,554.00;3,960.00;0.08;21.00;10.00;1.00;57;14557;;SI;NO;;;;;intensity;SI;;;;
microfibra-bic-intensity-x-3;"Microfibra BIC Intensity x 3";"Facultad > Marcadores > Microfibras, Oficina > Marcadores > Microfibras";;;;;;;2,691.00;2,340.00;0.05;20.00;6.00;1.00;40;14556;;SI;NO;;;;;bic;SI;;;;
adh-eterna-100ml-textil;"ADH.ETERNA 100ML.TEXTIL";"Escolar > Adhesivos, Oficina > Adhesivos, Artística > Pintura > Decorativa > Para Tela, Artística > Pintura > Accesorios para Pintura";;;;;;;2,450.00;;0.10;5.00;5.00;7.00;2;50257;;SI;NO;;;;;eterna;SI;;;;
adh-eterna-multiproposito;"ADH.ETERNA MULTIPROPOSITO";"Escolar > Adhesivos, Oficina > Adhesivos, Artística > Pintura > Accesorios para Pintura";Capacidad;40ml;;;;;788.45;;0.08;11.00;3.00;1.00;1;50162;;SI;NO;;multiproposito;;;eterna;SI;;;;
adh-eterna-multiproposito;;;Capacidad;100ml;;;;;1,336.93;;0.12;1.00;3.00;11.00;5;50161;;;;;;;;;;;;;
adh-eterna-multiproposito;;;Capacidad;200ml;;;;;2,039.67;;0.26;5.00;3.00;16.00;4;50171;;;;;;;;;;;;;
regla-60cm-plantec-4806-aluminio;"REGLA 60CM.PLANTEC 4806 ALUMINIO";"Escolar > Reglas y Geometria, Artística > Dibujo > Accesorios de Dibujo";;;;;;;14,245.63;;0.15;60.00;5.00;1.00;30;71014;;SI;NO;;"aluminio, regla";;;plantec;SI;;;;
tablero-de-corte-45x60-erika;"Tablero de Corte 45x60 Erika";"Facultad > Dibujo Tecnico, Artística > Soportes, Artística > Herramientas, Técnica";;;;;;;10,007.71;;0.15;60.00;45.00;1.00;0;230033;;NO;NO;;"corte, tablero";;;erika;SI;;;;
tablero-de-corte-45x30-ibico;"Tablero de Corte 45X30 Ibico";"Facultad > Dibujo Tecnico, Artística > Soportes, Artística > Herramientas, Técnica";;;;;;;1,704.65;;0.20;30.00;45.00;1.00;0;230123;;NO;NO;;"corte, tabla, tablero";;;;SI;;;;
purpurina-eterna-12gr;"Purpurina ETERNA 12gr";"Artística > Pintura > Accesorios para Pintura";Color;"Oro Rico";;;;;1,456.91;;0.12;5.00;3.00;3.00;1;317171;;SI;NO;;"oro, purpurina";;;eterna;SI;;;;
purpurina-eterna-12gr;;;Color;"Oro Litografico";;;;;1,456.91;;0.12;5.00;3.00;3.00;3;317172;;;;;;;;;;;;;
purpurina-eterna-12gr;;;Color;"Oro Ducado";;;;;1,456.91;;0.12;5.00;3.00;3.00;3;317173;;;;;;;;;;;;;
purpurina-eterna-12gr;;;Color;Cobre;;;;;1,456.91;;0.12;5.00;3.00;3.00;0;317174;;;;;;;;;;;;;
